Format Version,1.23,Take Name,State02_GVT_001,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2020-08-16 12.46.10.427 PM,Total Frames in Take,4857,Total Exported Frames,4857,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
3940,16.416667,-0.280069,0.217857,-0.182270,-0.280026,0.217860,-0.123661,-0.280012,0.217008,-0.062648,-0.279182,0.215643,-0.003020,-0.278616,0.214287,0.062052,-0.278340,0.212857,0.118789,-0.278099,0.210507,0.179839,-0.277974,0.208112,0.237874,-0.277348,0.205152,0.300430,-0.276389,0.201630,0.357603,-0.278571,0.199890,0.402031,-0.237176,0.216536,-0.190171,-0.236787,0.216727,-0.127835,-0.235996,0.216098,-0.070270,-0.236014,0.214779,-0.006116,-0.235246,0.213349,0.054381,-0.235131,0.211874,0.115409,-0.235516,0.209201,0.184799,-0.234900,0.207680,0.227740,-0.235324,0.204915,0.293368,-0.234180,0.201718,0.352612,,,,-0.255620,0.270131,-0.220275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233095,0.198598,0.405814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941,16.420833,-0.280079,0.217819,-0.182297,-0.280041,0.217843,-0.123676,-0.280004,0.217015,-0.062642,-0.279177,0.215626,-0.003025,-0.278602,0.214261,0.062063,-0.278326,0.212854,0.118798,-0.278075,0.210481,0.179834,-0.277953,0.208087,0.237878,-0.277302,0.205135,0.300454,-0.276363,0.201583,0.357605,-0.278556,0.199844,0.402020,-0.237172,0.216527,-0.190180,-0.236766,0.216718,-0.127833,-0.235960,0.216106,-0.070255,-0.235971,0.214799,-0.006105,-0.235213,0.213369,0.054395,-0.235102,0.211865,0.115407,-0.235503,0.209183,0.184796,-0.234869,0.207644,0.227734,-0.235297,0.204873,0.293373,-0.234154,0.201650,0.352604,,,,-0.255604,0.270123,-0.220293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233088,0.198535,0.405795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942,16.425000,-0.280042,0.217776,-0.182337,-0.280007,0.217812,-0.123681,-0.279977,0.216969,-0.062641,-0.279142,0.215587,-0.003032,-0.278554,0.214208,0.062055,-0.278278,0.212834,0.118836,-0.278030,0.210427,0.179826,-0.277930,0.208049,0.237876,-0.277264,0.205061,0.300449,-0.276319,0.201531,0.357610,-0.278511,0.199797,0.402015,-0.237147,0.216518,-0.190193,-0.236731,0.216665,-0.127847,-0.235919,0.216057,-0.070270,-0.235933,0.214778,-0.006094,-0.235158,0.213334,0.054406,-0.235065,0.211808,0.115419,-0.235462,0.209134,0.184811,-0.234834,0.207577,0.227722,-0.235274,0.204792,0.293363,-0.234119,0.201600,0.352596,,,,-0.255545,0.270030,-0.220341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233050,0.198481,0.405782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943,16.429167,-0.280044,0.217750,-0.182349,-0.280001,0.217809,-0.123689,-0.279987,0.216967,-0.062643,-0.279158,0.215574,-0.003025,-0.278567,0.214194,0.062059,-0.278288,0.212816,0.118838,-0.278056,0.210397,0.179834,-0.277947,0.208004,0.237857,-0.277284,0.205019,0.300421,-0.276334,0.201475,0.357581,-0.278514,0.199743,0.402012,-0.237139,0.216495,-0.190198,-0.236722,0.216644,-0.127858,-0.235921,0.216026,-0.070288,-0.235923,0.214759,-0.006090,-0.235170,0.213302,0.054400,-0.235074,0.211787,0.115415,-0.235486,0.209102,0.184803,-0.234844,0.207548,0.227705,-0.235286,0.204762,0.293346,-0.234116,0.201556,0.352582,,,,-0.255546,0.269987,-0.220345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233079,0.198464,0.405768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944,16.433333,-0.280018,0.217846,-0.182284,-0.279985,0.217870,-0.123656,-0.279979,0.217019,-0.062631,-0.279163,0.215626,-0.003005,-0.278572,0.214265,0.062073,-0.278328,0.212866,0.118835,-0.278065,0.210443,0.179849,-0.277958,0.208032,0.237876,-0.277274,0.205064,0.300442,-0.276328,0.201528,0.357596,-0.278506,0.199780,0.402012,-0.237145,0.216535,-0.190172,-0.236743,0.216709,-0.127842,-0.235953,0.216083,-0.070274,-0.235953,0.214791,-0.006091,-0.235210,0.213347,0.054402,-0.235100,0.211840,0.115412,-0.235488,0.209153,0.184819,-0.234826,0.207619,0.227757,-0.235263,0.204821,0.293368,-0.234111,0.201609,0.352592,,,,-0.255563,0.270126,-0.220255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233055,0.198476,0.405775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3945,16.437500,-0.280092,0.217846,-0.182268,-0.280053,0.217840,-0.123669,-0.280010,0.216989,-0.062633,-0.279194,0.215627,-0.002996,-0.278608,0.214272,0.062080,-0.278308,0.212868,0.118827,-0.278096,0.210439,0.179865,-0.277984,0.208034,0.237892,-0.277294,0.205071,0.300446,-0.276367,0.201517,0.357612,-0.278543,0.199781,0.402006,-0.237170,0.216536,-0.190158,-0.236776,0.216735,-0.127819,-0.235983,0.216082,-0.070254,-0.235974,0.214793,-0.006076,-0.235241,0.213374,0.054417,-0.235122,0.211873,0.115447,-0.235503,0.209165,0.184844,-0.234854,0.207625,0.227775,-0.235315,0.204807,0.293370,-0.234165,0.201585,0.352590,,,,-0.255610,0.270123,-0.220268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233077,0.198449,0.405786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3946,16.441667,-0.280063,0.217844,-0.182272,-0.280022,0.217850,-0.123645,-0.280004,0.217006,-0.062608,-0.279192,0.215605,-0.003025,-0.278599,0.214236,0.062070,-0.278329,0.212836,0.118829,-0.278102,0.210412,0.179843,-0.277985,0.208009,0.237871,-0.277312,0.205019,0.300441,-0.276370,0.201472,0.357596,-0.278542,0.199719,0.402011,-0.237161,0.216529,-0.190163,-0.236760,0.216715,-0.127803,-0.235973,0.216085,-0.070254,-0.235970,0.214775,-0.006098,-0.235221,0.213345,0.054409,-0.235125,0.211828,0.115426,-0.235510,0.209136,0.184805,-0.234874,0.207574,0.227734,-0.235305,0.204794,0.293367,-0.234151,0.201552,0.352588,,,,-0.255607,0.270116,-0.220272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233069,0.198412,0.405779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,16.445833,-0.280029,0.217777,-0.182305,-0.280007,0.217790,-0.123678,-0.279968,0.216981,-0.062616,-0.279135,0.215575,-0.003021,-0.278554,0.214202,0.062048,-0.278311,0.212802,0.118812,-0.278073,0.210373,0.179837,-0.277953,0.207974,0.237861,-0.277275,0.204956,0.300446,-0.276331,0.201345,0.357582,-0.278510,0.199626,0.402007,-0.237103,0.216545,-0.190154,-0.236729,0.216661,-0.127834,-0.235931,0.216016,-0.070261,-0.235944,0.214742,-0.006095,-0.235208,0.213284,0.054385,-0.235083,0.211789,0.115396,-0.235473,0.209107,0.184799,-0.234836,0.207528,0.227717,-0.235273,0.204730,0.293370,-0.234126,0.201501,0.352600,,,,-0.255529,0.270009,-0.220322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233058,0.198345,0.405786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3948,16.450000,-0.280031,0.217756,-0.182327,-0.280028,0.217782,-0.123675,-0.279981,0.216956,-0.062644,-0.279150,0.215555,-0.003036,-0.278546,0.214174,0.062044,-0.278278,0.212806,0.118811,-0.278071,0.210341,0.179835,-0.277955,0.207945,0.237877,-0.277281,0.204925,0.300442,-0.276340,0.201320,0.357581,-0.278522,0.199620,0.402000,-0.237109,0.216526,-0.190153,-0.236722,0.216659,-0.127840,-0.235936,0.216022,-0.070292,-0.235944,0.214743,-0.006099,-0.235187,0.213279,0.054400,-0.235066,0.211781,0.115405,-0.235469,0.209076,0.184809,-0.234818,0.207502,0.227730,-0.235240,0.204568,0.293327,-0.234156,0.201447,0.352586,,,,-0.255556,0.269992,-0.220317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233069,0.198308,0.405787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3949,16.454167,-0.280056,0.217826,-0.182291,-0.280011,0.217863,-0.123677,-0.279971,0.217016,-0.062620,-0.279163,0.215649,-0.003005,-0.278566,0.214250,0.062083,-0.278300,0.212840,0.118850,-0.278079,0.210395,0.179858,-0.277954,0.207991,0.237890,-0.277292,0.204971,0.300444,-0.276378,0.201401,0.357590,-0.278537,0.199645,0.402010,-0.237150,0.216546,-0.190173,-0.236735,0.216722,-0.127840,-0.235958,0.216087,-0.070277,-0.235968,0.214785,-0.006096,-0.235209,0.213342,0.054407,-0.235088,0.211833,0.115453,-0.235474,0.209129,0.184826,-0.234841,0.207561,0.227748,-0.235318,0.204710,0.293357,-0.234167,0.201482,0.352599,,,,-0.255587,0.270119,-0.220274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233075,0.198343,0.405798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950,16.458333,-0.280065,0.217847,-0.182264,-0.280025,0.217876,-0.123670,-0.280007,0.217019,-0.062648,-0.279189,0.215628,-0.003006,-0.278619,0.214255,0.062093,-0.278322,0.212839,0.118859,-0.278126,0.210389,0.179874,-0.278001,0.207972,0.237889,-0.277343,0.204965,0.300449,-0.276410,0.201394,0.357614,-0.278575,0.199664,0.402029,-0.237124,0.216578,-0.190128,-0.236782,0.216727,-0.127838,-0.235993,0.216103,-0.070271,-0.235969,0.214787,-0.006086,-0.235238,0.213328,0.054404,-0.235121,0.211858,0.115461,-0.235515,0.209118,0.184824,-0.234906,0.207533,0.227733,-0.235339,0.204722,0.293374,-0.234194,0.201484,0.352604,,,,-0.255596,0.270140,-0.220247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233098,0.198335,0.405794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3951,16.462500,-0.280072,0.217850,-0.182274,-0.279998,0.217881,-0.123655,-0.279978,0.217014,-0.062633,-0.279155,0.215626,-0.003016,-0.278590,0.214232,0.062080,-0.278303,0.212824,0.118862,-0.278098,0.210376,0.179871,-0.277995,0.207958,0.237887,-0.277316,0.204938,0.300438,-0.276360,0.201339,0.357582,-0.278545,0.199638,0.402006,-0.237154,0.216539,-0.190139,-0.236745,0.216717,-0.127808,-0.235947,0.216086,-0.070270,-0.235957,0.214775,-0.006083,-0.235177,0.213355,0.054427,-0.235095,0.211830,0.115459,-0.235512,0.209105,0.184819,-0.234864,0.207533,0.227750,-0.235335,0.204694,0.293361,-0.234177,0.201454,0.352585,,,,-0.255594,0.270124,-0.220265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233090,0.198315,0.405778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952,16.466667,-0.280010,0.217786,-0.182262,-0.279993,0.217785,-0.123640,-0.279967,0.216948,-0.062624,-0.279136,0.215535,-0.003047,-0.278561,0.214155,0.062046,-0.278286,0.212787,0.118850,-0.278111,0.210313,0.179847,-0.277984,0.207904,0.237883,-0.277295,0.204888,0.300430,-0.276340,0.201306,0.357565,-0.278516,0.199592,0.401997,-0.237093,0.216551,-0.190099,-0.236718,0.216636,-0.127778,-0.235931,0.216010,-0.070278,-0.235930,0.214721,-0.006112,-0.235162,0.213277,0.054394,-0.235098,0.211740,0.115400,-0.235500,0.209052,0.184810,-0.234852,0.207462,0.227734,-0.235256,0.204535,0.293328,-0.234154,0.201428,0.352576,,,,-0.255527,0.270028,-0.220306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233063,0.198285,0.405769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953,16.470833,-0.280050,0.217755,-0.182276,-0.280015,0.217783,-0.123635,-0.279992,0.216945,-0.062601,-0.279146,0.215506,-0.003047,-0.278570,0.214129,0.062027,-0.278311,0.212771,0.118823,-0.278102,0.210293,0.179839,-0.277995,0.207904,0.237879,-0.277319,0.204893,0.300418,-0.276345,0.201272,0.357558,-0.278527,0.199573,0.401977,-0.237117,0.216511,-0.190132,-0.236731,0.216635,-0.127799,-0.235936,0.215999,-0.070247,-0.235931,0.214709,-0.006099,-0.235199,0.213244,0.054365,-0.235083,0.211715,0.115377,-0.235495,0.209032,0.184808,-0.234838,0.207462,0.227718,-0.235249,0.204524,0.293320,-0.234151,0.201431,0.352591,,,,-0.255565,0.269994,-0.220333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233049,0.198291,0.405776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,16.475000,-0.280039,0.217849,-0.182260,-0.280008,0.217852,-0.123635,-0.279972,0.217012,-0.062584,-0.279136,0.215614,-0.002998,-0.278560,0.214221,0.062047,-0.278315,0.212798,0.118786,-0.278088,0.210371,0.179845,-0.277975,0.207956,0.237882,-0.277291,0.204949,0.300442,-0.276367,0.201398,0.357605,-0.278530,0.199629,0.402003,-0.237158,0.216544,-0.190151,-0.236740,0.216705,-0.127788,-0.235944,0.216089,-0.070210,-0.235951,0.214781,-0.006076,-0.235185,0.213332,0.054384,-0.235074,0.211797,0.115397,-0.235489,0.209083,0.184804,-0.234839,0.207512,0.227738,-0.235304,0.204690,0.293373,-0.234139,0.201489,0.352594,,,,-0.255598,0.270112,-0.220270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233067,0.198333,0.405774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,16.479167,-0.280059,0.217877,-0.182237,-0.280043,0.217861,-0.123622,-0.279998,0.217026,-0.062569,-0.279183,0.215623,-0.002966,-0.278614,0.214246,0.062079,-0.278304,0.212811,0.118825,-0.278110,0.210360,0.179831,-0.277995,0.207978,0.237877,-0.277318,0.204991,0.300434,-0.276387,0.201419,0.357614,-0.278549,0.199672,0.402020,-0.237115,0.216604,-0.190106,-0.236746,0.216745,-0.127777,-0.235964,0.216118,-0.070197,-0.235967,0.214808,-0.006053,-0.235225,0.213343,0.054415,-0.235117,0.211806,0.115421,-0.235527,0.209092,0.184808,-0.234859,0.207541,0.227744,-0.235319,0.204733,0.293364,-0.234175,0.201486,0.352594,,,,-0.255603,0.270144,-0.220257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233067,0.198364,0.405792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,16.483333,-0.280040,0.217843,-0.182256,-0.280022,0.217849,-0.123631,-0.280000,0.217012,-0.062593,-0.279176,0.215615,-0.002969,-0.278588,0.214233,0.062094,-0.278294,0.212826,0.118845,-0.278094,0.210340,0.179814,-0.277982,0.207958,0.237866,-0.277293,0.204961,0.300426,-0.276363,0.201414,0.357607,-0.278541,0.199661,0.402007,-0.237110,0.216586,-0.190109,-0.236748,0.216714,-0.127788,-0.235953,0.216078,-0.070226,-0.235952,0.214797,-0.006048,-0.235225,0.213324,0.054434,-0.235108,0.211808,0.115427,-0.235502,0.209082,0.184799,-0.234832,0.207511,0.227722,-0.235296,0.204710,0.293362,-0.234146,0.201497,0.352592,,,,-0.255583,0.270138,-0.220265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233067,0.198355,0.405779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3957,16.487500,-0.280025,0.217763,-0.182269,-0.280023,0.217773,-0.123641,-0.279997,0.216972,-0.062608,-0.279148,0.215547,-0.003002,-0.278576,0.214163,0.062079,-0.278296,0.212779,0.118860,-0.278098,0.210306,0.179832,-0.277954,0.207904,0.237851,-0.277281,0.204902,0.300416,-0.276328,0.201321,0.357556,-0.278523,0.199617,0.401999,-0.237090,0.216542,-0.190123,-0.236717,0.216647,-0.127812,-0.235948,0.216014,-0.070262,-0.235953,0.214747,-0.006076,-0.235209,0.213254,0.054405,-0.235110,0.211789,0.115505,-0.235483,0.209042,0.184809,-0.234813,0.207468,0.227712,-0.235235,0.204535,0.293309,-0.234142,0.201459,0.352571,,,,-0.255523,0.270030,-0.220303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233051,0.198317,0.405775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958,16.491667,-0.280044,0.217744,-0.182308,-0.280026,0.217779,-0.123665,-0.279991,0.216960,-0.062607,-0.279163,0.215548,-0.002999,-0.278586,0.214149,0.062068,-0.278308,0.212775,0.118870,-0.278088,0.210307,0.179851,-0.277967,0.207906,0.237863,-0.277289,0.204899,0.300406,-0.276336,0.201302,0.357548,-0.278516,0.199609,0.401980,-0.237150,0.216486,-0.190160,-0.236745,0.216639,-0.127830,-0.235949,0.216011,-0.070257,-0.235963,0.214724,-0.006096,-0.235209,0.213244,0.054403,-0.235114,0.211785,0.115507,-0.235495,0.209046,0.184812,-0.234825,0.207466,0.227725,-0.235232,0.204562,0.293300,-0.234159,0.201438,0.352571,,,,-0.255538,0.269993,-0.220307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233067,0.198346,0.405737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959,16.495833,-0.280078,0.217803,-0.182294,-0.280033,0.217837,-0.123663,-0.279996,0.217002,-0.062608,-0.279181,0.215601,-0.002993,-0.278596,0.214236,0.062095,-0.278307,0.212840,0.118875,-0.278100,0.210388,0.179879,-0.277971,0.207979,0.237885,-0.277321,0.204968,0.300408,-0.276368,0.201398,0.357566,-0.278530,0.199668,0.401983,-0.237174,0.216523,-0.190162,-0.236751,0.216709,-0.127802,-0.235963,0.216067,-0.070252,-0.235965,0.214784,-0.006065,-0.235227,0.213336,0.054427,-0.235128,0.211861,0.115528,-0.235494,0.209115,0.184841,-0.234856,0.207557,0.227761,-0.235300,0.204749,0.293348,-0.234154,0.201501,0.352578,,,,-0.255627,0.270074,-0.220297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233091,0.198392,0.405749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960,16.500000,-0.280134,0.217824,-0.182288,-0.280059,0.217838,-0.123655,-0.280013,0.216995,-0.062593,-0.279202,0.215632,-0.002981,-0.278622,0.214267,0.062115,-0.278318,0.212853,0.118874,-0.278110,0.210436,0.179896,-0.277989,0.208016,0.237907,-0.277335,0.205011,0.300438,-0.276388,0.201445,0.357589,-0.278552,0.199711,0.401995,-0.237186,0.216519,-0.190151,-0.236761,0.216733,-0.127784,-0.235995,0.216082,-0.070240,-0.235974,0.214795,-0.006054,-0.235228,0.213368,0.054452,-0.235142,0.211902,0.115539,-0.235519,0.209130,0.184835,-0.234876,0.207589,0.227786,-0.235333,0.204764,0.293371,-0.234178,0.201538,0.352602,,,,-0.255660,0.270113,-0.220285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233105,0.198436,0.405764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3961,16.504167,-0.280057,0.217828,-0.182261,-0.280026,0.217850,-0.123650,-0.279994,0.217008,-0.062593,-0.279160,0.215620,-0.002976,-0.278585,0.214262,0.062102,-0.278301,0.212848,0.118869,-0.278083,0.210430,0.179875,-0.277959,0.208032,0.237915,-0.277296,0.205012,0.300450,-0.276361,0.201455,0.357591,-0.278525,0.199705,0.401999,-0.237117,0.216578,-0.190121,-0.236757,0.216701,-0.127812,-0.235948,0.216083,-0.070232,-0.235962,0.214776,-0.006085,-0.235225,0.213330,0.054422,-0.235128,0.211883,0.115522,-0.235492,0.209137,0.184832,-0.234860,0.207597,0.227768,-0.235302,0.204778,0.293379,-0.234157,0.201558,0.352596,,,,-0.255599,0.270100,-0.220279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233089,0.198398,0.405781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3962,16.508333,-0.280017,0.217774,-0.182306,-0.280005,0.217808,-0.123658,-0.279975,0.216977,-0.062624,-0.279122,0.215559,-0.003021,-0.278542,0.214199,0.062071,-0.278280,0.212823,0.118863,-0.278056,0.210390,0.179852,-0.277954,0.207985,0.237891,-0.277281,0.204985,0.300459,-0.276336,0.201380,0.357572,-0.278515,0.199682,0.401987,-0.237123,0.216507,-0.190159,-0.236723,0.216648,-0.127836,-0.235913,0.216029,-0.070263,-0.235946,0.214728,-0.006090,-0.235186,0.213274,0.054405,-0.235072,0.211768,0.115429,-0.235478,0.209104,0.184808,-0.234845,0.207524,0.227739,-0.235279,0.204730,0.293379,-0.234143,0.201511,0.352595,,,,-0.255526,0.270004,-0.220313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233061,0.198430,0.405749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3963,16.512500,-0.280062,0.217756,-0.182356,-0.280002,0.217825,-0.123669,-0.279981,0.216997,-0.062610,-0.279127,0.215583,-0.002995,-0.278564,0.214202,0.062059,-0.278310,0.212804,0.118819,-0.278068,0.210398,0.179853,-0.277953,0.207993,0.237889,-0.277300,0.204996,0.300432,-0.276360,0.201443,0.357589,-0.278532,0.199711,0.401998,-0.237104,0.216553,-0.190150,-0.236730,0.216666,-0.127836,-0.235924,0.216030,-0.070269,-0.235945,0.214751,-0.006083,-0.235194,0.213283,0.054396,-0.235089,0.211780,0.115423,-0.235469,0.209123,0.184809,-0.234846,0.207546,0.227735,-0.235274,0.204779,0.293370,-0.234131,0.201562,0.352596,,,,-0.255537,0.270022,-0.220320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233075,0.198442,0.405751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3964,16.516667,-0.280025,0.217875,-0.182270,-0.279995,0.217887,-0.123655,-0.279976,0.217043,-0.062589,-0.279154,0.215649,-0.002991,-0.278567,0.214295,0.062090,-0.278313,0.212881,0.118837,-0.278059,0.210476,0.179851,-0.277955,0.208057,0.237903,-0.277296,0.205083,0.300463,-0.276354,0.201528,0.357615,-0.278538,0.199806,0.402021,-0.237093,0.216607,-0.190123,-0.236731,0.216740,-0.127805,-0.235953,0.216100,-0.070240,-0.235954,0.214817,-0.006069,-0.235207,0.213364,0.054421,-0.235082,0.211886,0.115446,-0.235464,0.209202,0.184828,-0.234853,0.207629,0.227754,-0.235274,0.204854,0.293385,-0.234144,0.201623,0.352607,,,,-0.255562,0.270160,-0.220259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233058,0.198508,0.405781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3965,16.520833,-0.280068,0.217877,-0.182249,-0.280029,0.217878,-0.123643,-0.279993,0.217025,-0.062607,-0.279175,0.215667,-0.002990,-0.278583,0.214322,0.062103,-0.278320,0.212898,0.118840,-0.278083,0.210483,0.179872,-0.277960,0.208084,0.237900,-0.277318,0.205094,0.300451,-0.276370,0.201576,0.357634,-0.278554,0.199854,0.402034,-0.237159,0.216552,-0.190158,-0.236756,0.216744,-0.127808,-0.235971,0.216112,-0.070229,-0.235973,0.214814,-0.006053,-0.235220,0.213395,0.054432,-0.235108,0.211913,0.115452,-0.235479,0.209201,0.184835,-0.234851,0.207664,0.227777,-0.235299,0.204881,0.293388,-0.234162,0.201662,0.352617,,,,-0.255587,0.270148,-0.220255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233087,0.198542,0.405798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3966,16.525000,-0.280031,0.217863,-0.182264,-0.279994,0.217871,-0.123641,-0.279982,0.217024,-0.062606,-0.279145,0.215654,-0.002995,-0.278556,0.214301,0.062089,-0.278294,0.212893,0.118845,-0.278054,0.210491,0.179869,-0.277943,0.208078,0.237899,-0.277290,0.205109,0.300450,-0.276342,0.201580,0.357609,-0.278535,0.199842,0.402028,-0.237094,0.216582,-0.190123,-0.236730,0.216721,-0.127813,-0.235938,0.216098,-0.070244,-0.235952,0.214808,-0.006075,-0.235187,0.213388,0.054428,-0.235073,0.211908,0.115454,-0.235463,0.209198,0.184825,-0.234838,0.207649,0.227762,-0.235283,0.204884,0.293387,-0.234142,0.201660,0.352615,,,,-0.255551,0.270153,-0.220248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233069,0.198560,0.405788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
