"ID","CSys ID","X","Y","Z","1..Simcenter NASTRAN Case 1, 2..T1 Translation","1..Simcenter NASTRAN Case 1, 3..T2 Translation","1..Simcenter NASTRAN Case 1, 4..T3 Translation"
4821,0,0.066,0.252,0.,-0.00452956,0.000210352,0.211062
4822,0,0.066,0.248,0.,-0.00425422,0.000211644,0.208424
4823,0,0.066,0.244,0.,-0.0035233,0.00017881,0.205544
4824,0,0.066,0.224,0.,-0.00143127,0.000256032,0.187963
4825,0,0.066,0.22,0.,-0.00145413,0.0002582,0.184023
4826,0,0.066,0.216,0.,-0.0015227,0.000258272,0.179983
4827,0,0.066,0.212,0.,-0.00161853,0.000257245,0.175856
4828,0,0.066,0.208,0.,-0.0017251,0.000254484,0.171657
4829,0,0.066,0.204,0.,-0.00183258,0.000249865,0.167397
4830,0,0.066,0.2,0.,-0.00193331,0.000243077,0.16309
4831,0,0.066,0.196,0.,-0.00202141,0.000233742,0.158747
4832,0,0.066,0.192,0.,-0.00209198,0.00022069,0.154382
4833,0,0.066,0.188,0.,-0.00214121,0.000205428,0.150002
4834,0,0.066,0.184,0.,-0.00216675,0.00019228,0.14562
4835,0,0.066,0.164,0.,-0.00205519,0.000134274,0.123747
4836,0,0.066,0.16,0.,-0.00200504,0.000124719,0.119364
4837,0,0.066,0.156,0.,-0.00194773,0.000115051,0.11499
4838,0,0.066,0.152,0.,-0.00188454,0.000105439,0.110635
4839,0,0.066,0.148,0.,-0.00181663,0.0000958212,0.106305
4840,0,0.066,0.144,0.,-0.00174521,0.0000862015,0.102006
4841,0,0.066,0.14,0.,-0.00167149,0.0000765811,0.0977469
4842,0,0.066,0.136,0.,-0.00159667,0.0000669195,0.093534
4843,0,0.066,0.132,0.,-0.00152202,0.0000572296,0.0893745
4844,0,0.066,0.128,0.,-0.00144841,0.0000473422,0.0852744
4845,0,0.066,0.124,0.,-0.00137707,0.0000401798,0.0812463
4846,0,0.066,0.104,0.,-0.00113635,0.0000150679,0.0618904
4847,0,0.066,0.1,0.,-0.00108358,0.0000113035,0.0581376
4848,0,0.066,0.096,0.,-0.00102532,0.00000745171,0.0544401
4849,0,0.066,0.092,0.,-0.000962412,0.00000364131,0.050806
4850,0,0.066,0.088,0.,-0.000895566,-1.738551E-7,0.0472428
4851,0,0.066,0.084,0.,-0.000825636,-3.98968E-6,0.0437582
4852,0,0.066,0.08,0.,-0.000753492,-7.80631E-6,0.0403599
4853,0,0.066,0.076,0.,-0.000679975,-0.0000116642,0.0370554
4854,0,0.066,0.072,0.,-0.00060607,-0.0000155549,0.0338524
4855,0,0.066,0.068,0.,-0.000532243,-0.0000195929,0.0307578
4856,0,0.066,0.064,0.,-0.000459625,-0.0000210697,0.0277837
4857,0,0.066,0.044,0.,-0.00024291,-0.0000193117,0.014572
4858,0,0.066,0.04,0.,-0.000210782,-0.0000175071,0.012285
4859,0,0.066,0.036,0.,-0.000178979,-0.0000157522,0.0101484
4860,0,0.066,0.032,0.,-0.000148032,-0.0000139905,0.00817614
4861,0,0.066,0.028,0.,-0.000118446,-0.0000122288,0.00638195
4862,0,0.066,0.024,0.,-0.0000908273,-0.0000104676,0.00477961
4863,0,0.066,0.02,0.,-0.0000657914,-8.70767E-6,0.00338297
4864,0,0.066,0.016,0.,-0.0000439599,-6.94688E-6,0.00220559
4865,0,0.066,0.012,0.,-0.0000259432,-5.18753E-6,0.00126222
4866,0,0.066,0.008,0.,-0.0000123321,-3.37392E-6,0.00056419
4867,0,0.066,0.004,0.,-3.57571E-6,-1.60035E-6,0.000123269
4868,0,-0.1015,0.609,0.,-0.00585335,-0.00134298,-0.350083
4869,0,-0.0915,0.609,0.,-0.00585335,-0.00124554,-0.310907
4870,0,-0.0815,0.609,0.,-0.00585335,-0.00114811,-0.271731
4871,0,-0.0715,0.609,0.,-0.00585335,-0.00105067,-0.232555
4872,0,-0.0615,0.609,0.,-0.00585335,-0.000953234,-0.193379
4873,0,-0.0515,0.609,0.,-0.00585335,-0.000855798,-0.154203
4874,0,-0.0415,0.609,0.,-0.00585335,-0.000758361,-0.115028
4875,0,-0.0315,0.609,0.,-0.00585335,-0.000660925,-0.0758517
4876,0,-0.0215,0.609,0.,-0.00585335,-0.000563489,-0.0366758
4877,0,-0.0115,0.609,0.,-0.00585335,-0.000466052,0.00250007
4878,0,-0.0015,0.609,0.,-0.00585335,-0.000368616,0.041676
4879,0,0.0085,0.609,0.,-0.00585335,-0.000271179,0.0808519
4880,0,0.0185,0.609,0.,-0.00585271,-0.00017283,0.120028
4881,0,0.0285,0.609,0.,-0.00585179,-0.0000796152,0.159203
4882,0,0.0385,0.609,0.,-0.00585122,0.0000115195,0.198377
4883,0,0.0485,0.609,0.,-0.00585088,0.000101616,0.237552
4884,0,0.0585,0.609,0.,-0.00585077,0.000191379,0.276728
4885,0,0.0685,0.609,0.,-0.00585093,0.000281333,0.315905
4886,0,0.0785,0.609,0.,-0.00585113,0.000373089,0.355083
4887,0,0.0885,0.609,0.,-0.00585122,0.0004651,0.394261
4888,0,0.0985,0.609,0.,-0.00585122,0.000556992,0.43344
4889,0,0.1085,0.609,0.,-0.00585122,0.000648885,0.472618
4890,0,0.1185,0.609,0.,-0.00585122,0.000740777,0.511796
4891,0,0.1285,0.609,0.,-0.00585122,0.000832669,0.550974
4892,0,0.1385,0.609,0.,-0.00585122,0.000924562,0.590152
4893,0,0.1485,0.609,0.,-0.00585122,0.00101645,0.629331
4894,0,0.1585,0.609,0.,-0.00585122,0.00110835,0.668509
4895,0,0.1685,0.609,0.,-0.00585122,0.00120024,0.707687
4896,0,0.1785,0.609,0.,-0.00585122,0.00129213,0.746865
4897,0,0.1885,0.609,0.,-0.00585122,0.00138402,0.786043
4898,0,0.1985,0.609,0.,-0.00585122,0.00147591,0.825222
4901,0,0.0652653,0.396,-0.005836,0.0195812,0.00188461,0.249106
4902,0,0.069279,0.396,-0.005253,0.0173028,0.00174275,0.264827
4903,0,0.0732885,0.396,-0.004645,0.0149179,0.0016011,0.280579
4904,0,0.077291,0.396,-0.003994,0.0123542,0.00145165,0.296357
4907,0,0.081287,0.396,-0.003305,0.0096279,0.00129501,0.312175
4908,0,0.0852771,0.396,-0.002581,0.00675267,0.00113002,0.328023
4909,0,0.0892617,0.396,-0.001825,0.00374505,0.000954674,0.343874
4910,0,0.0049161,0.4,-0.006003,0.0197322,0.00159458,0.0127345
4913,0,0.008788,0.4,-0.007164,0.0243547,0.00199237,0.0281186
4914,0,0.0127698,0.4,-0.007927,0.0273971,0.00227242,0.0439423
4915,0,0.0167911,0.4,-0.00844,0.0294444,0.0024731,0.0599071
4919,0,0.0248835,0.4,-0.00898,0.0316254,0.00268765,0.0922868
4920,0,0.0289371,0.4,-0.00902,0.0318022,0.00270751,0.108819
4921,0,0.0329916,0.4,-0.008928,0.031445,0.00268654,0.125086
4922,0,0.037044,0.4,-0.008767,0.0308226,0.00264408,0.141014
4925,0,0.0410906,0.4,-0.008517,0.0298648,0.00257641,0.156665
4926,0,0.0451325,0.4,-0.008195,0.0286371,0.00248864,0.172176
4927,0,0.049171,0.4,-0.007828,0.0272328,0.002388,0.187707
4928,0,0.0532038,0.4,-0.007402,0.0255864,0.00227248,0.203359
4931,0,0.0572308,0.4,-0.006921,0.0237083,0.00214406,0.219143
4932,0,0.0612528,0.4,-0.006396,0.0216485,0.00200729,0.234982
4933,0,0.0652703,0.4,-0.005836,0.0194528,0.00186673,0.25079
4934,0,0.0692841,0.4,-0.005252,0.0171708,0.00172781,0.266522
4937,0,0.0732935,0.4,-0.004645,0.0148033,0.00159073,0.282195
4938,0,0.0772961,0.4,-0.003994,0.0122578,0.00144548,0.297866
4939,0,0.0812921,0.4,-0.003305,0.00954865,0.00129256,0.313587
4940,0,0.0852821,0.4,-0.002581,0.00668454,0.00113048,0.329371
4943,0,0.0892668,0.4,-0.001825,0.0036842,0.000957203,0.345181
4944,0,0.0049212,0.404,-0.006003,0.0196612,0.00156552,0.0138722
4945,0,0.0087931,0.404,-0.007164,0.0243018,0.00196155,0.0293173
4946,0,0.0127749,0.404,-0.007927,0.0273531,0.00223874,0.0451893
4949,0,0.0167962,0.404,-0.00844,0.0294023,0.00243685,0.0611685
4951,0,0.0248885,0.404,-0.00898,0.0315806,0.00265062,0.0935019
4952,0,0.0289422,0.404,-0.00902,0.0317556,0.00267218,0.109947
4955,0,0.0329967,0.404,-0.008928,0.0314001,0.00265415,0.126118
4956,0,0.037049,0.404,-0.008767,0.0307801,0.00261461,0.141974
4957,0,0.0410956,0.404,-0.008517,0.0298241,0.00254952,0.157585
4958,0,0.0451375,0.404,-0.008195,0.028595,0.00246357,0.173103
4959,0,0.0491761,0.404,-0.007828,0.0271824,0.00236399,0.188717
4960,0,0.0532089,0.404,-0.007401,0.0255132,0.0022482,0.20454
4961,0,0.0572359,0.404,-0.006921,0.0236116,0.00211951,0.220551
4962,0,0.0612579,0.404,-0.006396,0.021524,0.0019826,0.236608
4963,0,0.0652754,0.404,-0.005836,0.0193112,0.00184349,0.252548
4964,0,0.0692892,0.404,-0.005252,0.0170317,0.00170818,0.268272
4965,0,0.0732986,0.404,-0.004644,0.014674,0.00157605,0.283859
4966,0,0.0773011,0.404,-0.003994,0.0121502,0.00143698,0.29942
4967,0,0.0812972,0.404,-0.003305,0.0094528,0.00128924,0.315069
4968,0,0.0852872,0.404,-0.002581,0.00659448,0.00113128,0.330818
4969,0,0.0892718,0.404,-0.001825,0.00359558,0.000961414,0.346617
4970,0,0.0049263,0.408,-0.006003,0.0196035,0.00153672,0.0150499
4971,0,0.0087981,0.408,-0.007164,0.0242537,0.00193205,0.0305273
4972,0,0.0127799,0.408,-0.007927,0.0273117,0.00220609,0.0464351
4973,0,0.0168012,0.408,-0.00844,0.0293616,0.00240149,0.0624211
4975,0,0.0248936,0.408,-0.00898,0.0315356,0.00261517,0.0946883
4976,0,0.0289472,0.408,-0.00902,0.031709,0.00263864,0.111036
4977,0,0.0330018,0.408,-0.008928,0.0313542,0.00262343,0.127143
4978,0,0.0370541,0.408,-0.008767,0.030735,0.00258706,0.142961
4979,0,0.0411007,0.408,-0.008517,0.0297781,0.00252456,0.158576
4980,0,0.0451426,0.408,-0.008195,0.0285454,0.00244019,0.174125
4981,0,0.0491812,0.408,-0.007828,0.0271249,0.00234142,0.189807
4982,0,0.0532139,0.408,-0.007401,0.0254371,0.00222437,0.205784
4983,0,0.057241,0.408,-0.006921,0.0235037,0.00209283,0.222043
4984,0,0.0612629,0.408,-0.006395,0.0213803,0.00195284,0.238333
4985,0,0.0652805,0.408,-0.005836,0.0191549,0.00181428,0.254392
4986,0,0.0692943,0.408,-0.005252,0.0168798,0.00168326,0.270088
4987,0,0.0733037,0.408,-0.004644,0.0145405,0.00155837,0.28555
4988,0,0.0773062,0.408,-0.003994,0.0120317,0.00142715,0.301008
4989,0,0.0813022,0.408,-0.003305,0.00933866,0.00128578,0.31662
4990,0,0.0852923,0.408,-0.00258,0.0064748,0.00113222,0.332371
4991,0,0.0892769,0.408,-0.001825,0.00348111,0.000967028,0.348159
4992,0,0.0049314,0.412,-0.006003,0.0195641,0.00150841,0.0162891
4993,0,0.0088032,0.412,-0.007164,0.0242142,0.00190401,0.0317672
4994,0,0.012785,0.412,-0.007927,0.0272717,0.00217433,0.0476751
4995,0,0.0168063,0.412,-0.00844,0.0293199,0.00236665,0.0636437
4997,0,0.0248987,0.412,-0.00898,0.0314906,0.00258139,0.0958544
4998,0,0.0289523,0.412,-0.00902,0.0316621,0.00260706,0.112093
4999,0,0.0330068,0.412,-0.008928,0.0313072,0.00259465,0.128157
5000,0,0.0370592,0.412,-0.008767,0.0306847,0.00256121,0.144033
5001,0,0.0411058,0.412,-0.008517,0.0297232,0.00250139,0.159705
5002,0,0.0451477,0.412,-0.008195,0.0284848,0.00241874,0.175305
5003,0,0.0491862,0.412,-0.007828,0.0270521,0.0023211,0.191087
5004,0,0.053219,0.412,-0.007401,0.0253488,0.00220269,0.207166
5005,0,0.0572461,0.412,-0.006921,0.0233902,0.00206554,0.22359
5006,0,0.061268,0.412,-0.006395,0.0212315,0.00191885,0.240119
5007,0,0.0652855,0.412,-0.005836,0.0189889,0.0017781,0.256285
5008,0,0.0692993,0.412,-0.005252,0.0167333,0.00165243,0.271841
5009,0,0.0733087,0.412,-0.004644,0.0144112,0.00153844,0.287176
5010,0,0.0773113,0.412,-0.003994,0.0119006,0.00141766,0.302623
5011,0,0.0813073,0.412,-0.003305,0.00920227,0.00128299,0.31825
5012,0,0.0852974,0.412,-0.00258,0.00633879,0.00113401,0.33399
5013,0,0.089282,0.412,-0.001825,0.00334328,0.000973482,0.349784
5014,0,0.0049364,0.416,-0.006003,0.0195489,0.00148161,0.0176107
5015,0,0.0088083,0.416,-0.007164,0.0241842,0.00187747,0.0330452
5016,0,0.0127901,0.416,-0.007927,0.0272363,0.00214311,0.048921
5017,0,0.0168114,0.416,-0.00844,0.0292789,0.00233218,0.0648559
5019,0,0.0249037,0.416,-0.008979,0.0314415,0.00254865,0.0969774
5020,0,0.0289574,0.416,-0.00902,0.0316156,0.00257806,0.113095
5021,0,0.0330119,0.416,-0.008927,0.0312557,0.00256769,0.129166
5022,0,0.0370643,0.416,-0.008767,0.0306306,0.00253647,0.145186
5023,0,0.0411108,0.416,-0.008517,0.0296558,0.00247981,0.161039
5024,0,0.0451527,0.416,-0.008195,0.0284119,0.00239924,0.176673
5025,0,0.0491913,0.416,-0.007828,0.0269735,0.00230305,0.19249
5026,0,0.0532241,0.416,-0.007401,0.0252463,0.00218526,0.208751
5027,0,0.0572511,0.416,-0.006921,0.0232777,0.00204187,0.225182
5028,0,0.0612731,0.416,-0.006395,0.021132,0.00188073,0.241531
5029,0,0.0652906,0.416,-0.005836,0.0189028,0.00173176,0.25759
5030,0,0.0693044,0.416,-0.005252,0.0166443,0.00161393,0.273167
5031,0,0.0733138,0.416,-0.004644,0.0142917,0.00151934,0.288677
5032,0,0.0773163,0.416,-0.003994,0.0117637,0.00141056,0.304201
5033,0,0.0813124,0.416,-0.003305,0.0090576,0.00128064,0.319864
5034,0,0.0853024,0.416,-0.00258,0.00618748,0.00113577,0.335641
5035,0,0.0892871,0.416,-0.001825,0.00320803,0.00098026,0.351347
5036,0,0.0049415,0.42,-0.006003,0.01958,0.00146229,0.0190963
5037,0,0.0088133,0.42,-0.007164,0.0241667,0.00184938,0.0343681
5038,0,0.0127951,0.42,-0.007927,0.0272041,0.00211248,0.0501701
5041,0,0.0249088,0.42,-0.008979,0.0313951,0.00251677,0.0980988
5043,0,0.033017,0.42,-0.008927,0.0312087,0.00254132,0.130235
5044,0,0.0370693,0.42,-0.008767,0.0305789,0.00251298,0.146327
5046,0,0.0451578,0.42,-0.008195,0.0283433,0.00238005,0.178051
5047,0,0.0491964,0.42,-0.007827,0.0269049,0.00228637,0.193819
5048,0,0.0532292,0.42,-0.007401,0.0251747,0.00217026,0.210155
5054,0,0.0773214,0.42,-0.003994,0.01166,0.00140469,0.305512
5055,0,0.0813174,0.42,-0.003305,0.00894717,0.00127769,0.32124
5057,0,0.0892921,0.42,-0.001825,0.00310453,0.000983465,0.352701
5058,0,0.0049466,0.424,-0.006003,0.0196019,0.00143246,0.0205565
5059,0,0.0088184,0.424,-0.007164,0.0241536,0.00182274,0.0357047
5060,0,0.0128002,0.424,-0.007927,0.0271599,0.00208143,0.0513487
5061,0,0.0168215,0.424,-0.00844,0.0291925,0.00226854,0.0672243
5063,0,0.0249139,0.424,-0.008979,0.0313479,0.00248735,0.0992756
5064,0,0.0289675,0.424,-0.00902,0.0315203,0.00252222,0.11532
5065,0,0.033022,0.424,-0.008927,0.0311613,0.00251653,0.13138
5066,0,0.0370744,0.424,-0.008767,0.0305335,0.00249011,0.147436
5067,0,0.041121,0.424,-0.008517,0.0295529,0.00243676,0.163403
5068,0,0.0451629,0.424,-0.008195,0.0283,0.00236116,0.17917
5069,0,0.0492014,0.424,-0.007827,0.0268603,0.00226957,0.194986
5070,0,0.0532342,0.424,-0.007401,0.0251675,0.00215634,0.211016
5071,0,0.0572613,0.424,-0.00692,0.0232516,0.00201945,0.227051
5072,0,0.0612832,0.424,-0.006395,0.0211914,0.0018673,0.24278
5073,0,0.0653008,0.424,-0.005836,0.0189853,0.00172016,0.258529
5074,0,0.0693145,0.424,-0.005252,0.0166364,0.00159964,0.274526
5075,0,0.073324,0.424,-0.004644,0.0142048,0.00150434,0.29053
5076,0,0.0773265,0.424,-0.003994,0.0116213,0.00139825,0.306451
5077,0,0.0813225,0.424,-0.003305,0.0088921,0.00127508,0.322291
5078,0,0.0853126,0.424,-0.00258,0.00602603,0.00113635,0.338075
5079,0,0.0892972,0.424,-0.001825,0.00304061,0.000987,0.353829
5080,0,0.0049516,0.428,-0.006003,0.0195913,0.00140987,0.0218787
5081,0,0.0088235,0.428,-0.007164,0.024125,0.00179372,0.0369727
5082,0,0.0128053,0.428,-0.007927,0.0271154,0.00205406,0.0525355
5083,0,0.0168266,0.428,-0.00844,0.0291458,0.00223975,0.0683855
5085,0,0.0249189,0.428,-0.008979,0.0313005,0.0024576,0.100456
5086,0,0.0289726,0.428,-0.009019,0.0314686,0.00249386,0.116532
5087,0,0.0330271,0.428,-0.008927,0.0311129,0.00249048,0.13257
5088,0,0.0370795,0.428,-0.008767,0.0304893,0.00246607,0.148557
5089,0,0.041126,0.428,-0.008517,0.0295143,0.00241463,0.164444
5090,0,0.0451679,0.428,-0.008195,0.0282628,0.00234155,0.180226
5091,0,0.0492065,0.428,-0.007827,0.0268299,0.00225235,0.196003
5092,0,0.0532393,0.428,-0.007401,0.0251688,0.00214272,0.211765
5093,0,0.0572663,0.428,-0.00692,0.0232935,0.00201514,0.227477
5094,0,0.0612883,0.428,-0.006395,0.0212527,0.00187831,0.243083
5095,0,0.0653058,0.428,-0.005836,0.0190545,0.0017444,0.258809
5096,0,0.0693196,0.428,-0.005252,0.016707,0.00162208,0.274869
5097,0,0.073329,0.428,-0.004644,0.0142429,0.00150996,0.291067
5098,0,0.0773316,0.428,-0.003994,0.0116257,0.00139599,0.307178
5099,0,0.0813276,0.428,-0.003305,0.00887081,0.00127073,0.323168
5100,0,0.0853176,0.428,-0.00258,0.00598547,0.00113341,0.339058
5101,0,0.0893023,0.428,-0.001825,0.00299409,0.000987273,0.354851
5102,0,0.0049567,0.432,-0.006003,0.0195606,0.00138955,0.02311
5103,0,0.0088285,0.432,-0.007164,0.0240841,0.00176707,0.0381713
5104,0,0.0128104,0.432,-0.007927,0.0270737,0.00202652,0.0537315
5105,0,0.0168317,0.432,-0.00844,0.0291013,0.0022113,0.0695626
5107,0,0.024924,0.432,-0.008979,0.0312529,0.0024289,0.101612
5108,0,0.0289776,0.432,-0.009019,0.0314206,0.00246647,0.11771
5109,0,0.0330322,0.432,-0.008927,0.0310649,0.00246476,0.133749
5110,0,0.0370845,0.432,-0.008767,0.0304429,0.00244215,0.149696
5111,0,0.0411311,0.432,-0.008517,0.0294708,0.00239281,0.165547
5112,0,0.045173,0.432,-0.008195,0.0282226,0.00232181,0.181297
5113,0,0.0492116,0.432,-0.007827,0.0268004,0.00223555,0.196973
5114,0,0.0532444,0.432,-0.007401,0.025156,0.00213116,0.212586
5115,0,0.0572714,0.432,-0.00692,0.0233013,0.00201192,0.228133
5116,0,0.0612934,0.432,-0.006395,0.0212657,0.00188513,0.243713
5117,0,0.0653109,0.432,-0.005836,0.0190667,0.00175791,0.259479
5118,0,0.0693247,0.432,-0.005252,0.0167315,0.00163548,0.275481
5119,0,0.0733341,0.432,-0.004644,0.0142727,0.00151744,0.291665
5120,0,0.0773366,0.432,-0.003994,0.0116408,0.00139645,0.307861
5121,0,0.0813326,0.432,-0.003304,0.00886266,0.00126811,0.323956
5122,0,0.0853227,0.432,-0.00258,0.00596743,0.00113103,0.339922
5123,0,0.0893073,0.432,-0.001825,0.00295979,0.00098634,0.355801
5124,0,0.0049618,0.436,-0.006003,0.0195132,0.00137069,0.0242647
5125,0,0.0088336,0.436,-0.007164,0.02404,0.00174227,0.0393384
5126,0,0.0128154,0.436,-0.007927,0.0270294,0.00199968,0.0548996
5127,0,0.0168367,0.436,-0.00844,0.0290552,0.00218355,0.0707173
5129,0,0.0249291,0.436,-0.008979,0.0312047,0.00240112,0.102749
5130,0,0.0289827,0.436,-0.009019,0.0313723,0.00243975,0.118859
5131,0,0.0330373,0.436,-0.008927,0.0310164,0.00243956,0.134899
5132,0,0.0370896,0.436,-0.008766,0.0303907,0.0024184,0.150837
5133,0,0.0411362,0.436,-0.008517,0.0294242,0.00237133,0.166658
5134,0,0.0451781,0.436,-0.008194,0.0281759,0.00230248,0.182362
5135,0,0.0492167,0.436,-0.007827,0.0267628,0.00221998,0.197979
5136,0,0.0532494,0.436,-0.007401,0.0251273,0.00212085,0.213505
5137,0,0.0572765,0.436,-0.00692,0.0232774,0.00200835,0.229013
5138,0,0.0612984,0.436,-0.006395,0.0212442,0.00188805,0.244586
5139,0,0.065316,0.436,-0.005836,0.0190505,0.00176515,0.260332
5140,0,0.0693297,0.436,-0.005252,0.016723,0.00164343,0.276303
5141,0,0.0733392,0.436,-0.004644,0.0142748,0.00152295,0.292429
5142,0,0.0773417,0.436,-0.003994,0.0116467,0.00139817,0.308605
5143,0,0.0813377,0.436,-0.003304,0.00886387,0.0012671,0.324723
5144,0,0.0853278,0.436,-0.00258,0.00595878,0.00112925,0.34074
5145,0,0.0893124,0.436,-0.001825,0.0029434,0.000984927,0.356659
5146,0,0.0049669,0.44,-0.006003,0.0194585,0.00135306,0.0253733
5147,0,0.0088387,0.44,-0.007164,0.0239915,0.00171887,0.0404691
5148,0,0.0128205,0.44,-0.007927,0.0269837,0.00197396,0.0560455
5149,0,0.0168418,0.44,-0.00844,0.0290084,0.00215672,0.0718569
5151,0,0.0249342,0.44,-0.008979,0.0311562,0.00237427,0.103874
5152,0,0.0289878,0.44,-0.009019,0.0313235,0.00241384,0.119984
5153,0,0.0330423,0.44,-0.008927,0.0309674,0.00241507,0.13602
5154,0,0.0370947,0.44,-0.008766,0.0303421,0.00239552,0.151942
5155,0,0.0411413,0.44,-0.008517,0.0293771,0.00235054,0.167736
5156,0,0.0451832,0.44,-0.008194,0.0281307,0.00228441,0.183412
5157,0,0.0492217,0.44,-0.007827,0.0267202,0.00220547,0.198993
5158,0,0.0532545,0.44,-0.007401,0.0250853,0.00211104,0.214509
5159,0,0.0572815,0.44,-0.00692,0.0232354,0.00200368,0.230016
5160,0,0.0613035,0.44,-0.006395,0.0212016,0.00188799,0.245601
5161,0,0.065321,0.44,-0.005836,0.0190102,0.00176817,0.261343
5162,0,0.0693348,0.44,-0.005252,0.0166921,0.00164752,0.277263
5163,0,0.0733442,0.44,-0.004644,0.0142549,0.00152636,0.293325
5164,0,0.0773468,0.44,-0.003994,0.0116376,0.00139963,0.309438
5165,0,0.0813428,0.44,-0.003304,0.00885967,0.00126675,0.325527
5166,0,0.0853329,0.44,-0.00258,0.00595495,0.00112791,0.34154
5167,0,0.0893175,0.44,-0.001825,0.00293619,0.000983255,0.357476
5168,0,0.0049719,0.444,-0.006003,0.0193984,0.00133626,0.0264441
5169,0,0.0088438,0.444,-0.007164,0.023941,0.00169682,0.0415732
5170,0,0.0128256,0.444,-0.007927,0.0269365,0.00194943,0.0571695
5171,0,0.0168469,0.444,-0.00844,0.0289611,0.00213102,0.0729811
5173,0,0.0249392,0.444,-0.008979,0.0311072,0.00234842,0.104983
5174,0,0.0289929,0.444,-0.009019,0.0312742,0.00238885,0.121089
5175,0,0.0330474,0.444,-0.008927,0.0309182,0.00239143,0.137109
5176,0,0.0370998,0.444,-0.008766,0.0302936,0.00237347,0.153007
5177,0,0.0411463,0.444,-0.008517,0.0293298,0.00233063,0.168775
5178,0,0.0451882,0.444,-0.008194,0.0280844,0.00226726,0.184431
5179,0,0.0492268,0.444,-0.007827,0.0266733,0.00219167,0.200014
5180,0,0.0532596,0.444,-0.007401,0.0250361,0.00210113,0.215549
5181,0,0.0572866,0.444,-0.00692,0.023182,0.00199774,0.231093
5182,0,0.0613086,0.444,-0.006395,0.021145,0.0018855,0.246708
5183,0,0.0653261,0.444,-0.005835,0.0189512,0.00176782,0.262447
5184,0,0.0693399,0.444,-0.005252,0.0166441,0.0016487,0.278328
5185,0,0.0733493,0.444,-0.004644,0.0142192,0.00152773,0.294316
5186,0,0.0773518,0.444,-0.003994,0.0116145,0.00140026,0.310354
5187,0,0.0813479,0.444,-0.003304,0.00884753,0.00126635,0.32638
5188,0,0.0853379,0.444,-0.00258,0.00594873,0.00112673,0.342359
5189,0,0.0893225,0.444,-0.001825,0.00293317,0.000981477,0.358277
5190,0,0.004977,0.448,-0.006003,0.0193362,0.00132012,0.0274911
5191,0,0.0088488,0.448,-0.007163,0.0238849,0.00167576,0.0426544
5192,0,0.0128306,0.448,-0.007926,0.0268848,0.00192593,0.0582754
5193,0,0.0168519,0.448,-0.00844,0.0289133,0.00210654,0.0740906
5195,0,0.0249443,0.448,-0.008979,0.0310579,0.00232361,0.10608
5196,0,0.0289979,0.448,-0.009019,0.0312245,0.00236484,0.122171
5197,0,0.0330525,0.448,-0.008927,0.0308689,0.00236875,0.138166
5198,0,0.0371048,0.448,-0.008766,0.0302451,0.0023524,0.154034
5199,0,0.0411514,0.448,-0.008517,0.0292824,0.00231169,0.169778
5200,0,0.0451933,0.448,-0.008194,0.0280369,0.00225091,0.18543
5201,0,0.0492319,0.448,-0.007827,0.0266238,0.00217821,0.201031
5202,0,0.0532646,0.448,-0.007401,0.0249818,0.00209081,0.21661
5203,0,0.0572917,0.448,-0.00692,0.0231215,0.00199048,0.232207
5204,0,0.0613136,0.448,-0.006395,0.0210796,0.00188088,0.247864
5205,0,0.0653312,0.448,-0.005835,0.0188857,0.00176519,0.263612
5206,0,0.069345,0.448,-0.005252,0.0165852,0.00164741,0.279456
5207,0,0.0733544,0.448,-0.004644,0.0141712,0.00152715,0.295378
5208,0,0.0773569,0.448,-0.003994,0.0115806,0.00139971,0.311332
5209,0,0.0813529,0.448,-0.003304,0.00882623,0.00126548,0.327286
5210,0,0.085343,0.448,-0.00258,0.00593735,0.00112544,0.343211
5211,0,0.0893276,0.448,-0.001825,0.00292821,0.000979682,0.359095
5212,0,0.0049821,0.452,-0.006003,0.0192731,0.00130453,0.0285198
5213,0,0.0088539,0.452,-0.007163,0.0238316,0.00165617,0.0437169
5214,0,0.0128357,0.452,-0.007926,0.0268358,0.001904,0.0593624
5215,0,0.016857,0.452,-0.00844,0.0288651,0.0020833,0.0751864
5217,0,0.0249494,0.452,-0.008979,0.0310084,0.00229988,0.107162
5218,0,0.029003,0.452,-0.009019,0.0311745,0.00234187,0.123234
5219,0,0.0330575,0.452,-0.008927,0.0308193,0.00234714,0.139197
5220,0,0.0371099,0.452,-0.008766,0.0301965,0.00233244,0.155033
5221,0,0.0411565,0.452,-0.008517,0.0292346,0.00229376,0.170757
5222,0,0.0451984,0.452,-0.008194,0.0279885,0.00223526,0.186411
5223,0,0.0492369,0.452,-0.007827,0.0265721,0.00216494,0.202044
5224,0,0.0532697,0.452,-0.007401,0.0249242,0.00207994,0.21768
5225,0,0.0572968,0.452,-0.00692,0.0230563,0.00198188,0.233344
5226,0,0.0613187,0.452,-0.006395,0.0210084,0.00187428,0.249052
5227,0,0.0653362,0.452,-0.005835,0.0188135,0.00176027,0.264813
5228,0,0.06935,0.452,-0.005252,0.0165179,0.00164386,0.280629
5229,0,0.0733594,0.452,-0.004644,0.0141147,0.00152467,0.296486
5230,0,0.077362,0.452,-0.003994,0.0115374,0.00139786,0.312362
5231,0,0.081358,0.452,-0.003304,0.00879663,0.0012639,0.32824
5232,0,0.0853481,0.452,-0.00258,0.00591843,0.0011239,0.344106
